goal	rule	score
parent(george_weasley, Z8)	parent(george_weasley, ginny_weasley)	0
parent(Z3, Z4)	parent(Z3, frank_longbottom)	0
parent(charlie_weasley, Z11)	parent(charlie_weasley, narcissa_malfoy)	0
parent(bill_weasley, Z11)	parent(bill_weasley, harry_potter)	0
parent(george_weasley, Z12)	parent(george_weasley, arthur_weasley)	0
parent(bill_weasley, molly_weasley)	parent(bill_weasley, molly_weasley)	0
parent(draco_malfoy, Z2)	parent(draco_malfoy, alice_longbottom)	0
parent(bill_weasley, Z10)	parent(bill_weasley, molly_weasley)	0
muggleborn(X0)	muggleborn(percy_weasley)	0
parent(rose_weasley, Z7)	parent(rose_weasley, ginny_weasley)	0
parent(luna_lovegood, Z12)	parent(luna_lovegood, lucius_malfoy)	0
parent(hugo_weasley, lily_potter)	parent(hugo_weasley, lily_potter)	0
parent(fred_weasley, Z2)	parent(fred_weasley, harry_potter)	0
parent(james_sirius_potter, Z8)	parent(james_sirius_potter, hermione_granger)	0
muggleborn(X0)	muggleborn(ginny_weasley)	0
parent(rose_weasley, Z6)	parent(rose_weasley, ron_weasley)	0
ancestor(draco_malfoy, neville_longbottom)	ancestor(X, Y) :- parent(X, Y)	0
parent(fred_weasley, Z11)	parent(fred_weasley, james_potter)	0
parent(george_weasley, Z9)	parent(george_weasley, harry_potter)	0
ancestor(george_weasley, james_sirius_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(neville_longbottom, Z6)	parent(neville_longbottom, ginny_weasley)	0
parent(ron_weasley, Z4)	parent(ron_weasley, harry_potter)	0
parent(neville_longbottom, Z9)	parent(neville_longbottom, harry_potter)	0
ancestor(percy_weasley, neville_longbottom)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(james_sirius_potter, Z3)	parent(james_sirius_potter, hermione_granger)	0
parent(percy_weasley, Z8)	parent(percy_weasley, ginny_weasley)	0
parent(fred_weasley, Z9)	parent(fred_weasley, frank_longbottom)	0
parent(george_weasley, Z8)	parent(george_weasley, molly_weasley)	0
parent(neville_longbottom, Z9)	parent(neville_longbottom, petunia_dursley)	0
parent(rose_weasley, Z7)	parent(rose_weasley, lily_potter)	0
ancestor(dudley_dursley, neville_longbottom)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(lily_luna_potter, Z10)	parent(lily_luna_potter, frank_longbottom)	0
enemy(X, parvati_patil)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	0
ancestor(charlie_weasley, Z)	ancestor(X, Y) :- parent(X, Y)	0
parent(rose_weasley, Z12)	parent(rose_weasley, hermione_granger)	0
ancestor(hugo_weasley, _EX3)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(charlie_weasley, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(hugo_weasley, Z12)	parent(hugo_weasley, hermione_granger)	0
parent(draco_malfoy, Z6)	parent(draco_malfoy, harry_potter)	0
muggleborn(X0)	muggleborn(james_potter)	0
parent(percy_weasley, Z6)	parent(percy_weasley, vernon_dursley)	0
parent(charlie_weasley, Z12)	parent(charlie_weasley, lily_potter)	0
parent(ginny_weasley, Z10)	parent(ginny_weasley, ron_weasley)	0
parent(draco_malfoy, Z4)	parent(draco_malfoy, petunia_dursley)	0
ancestor(dudley_dursley, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(hugo_weasley, Z9)	parent(hugo_weasley, narcissa_malfoy)	0
parent(bill_weasley, Z3)	parent(bill_weasley, frank_longbottom)	0
parent(percy_weasley, Z12)	parent(percy_weasley, frank_longbottom)	0
parent(ron_weasley, Z4)	parent(ron_weasley, frank_longbottom)	0
parent(luna_lovegood, Z9)	parent(luna_lovegood, vernon_dursley)	0
parent(dudley_dursley, Z10)	parent(dudley_dursley, lucius_malfoy)	0
parent(percy_weasley, Z2)	parent(percy_weasley, hermione_granger)	0
parent(charlie_weasley, Z6)	parent(charlie_weasley, narcissa_malfoy)	0
parent(neville_longbottom, molly_weasley)	parent(neville_longbottom, molly_weasley)	0
parent(ron_weasley, Z6)	parent(ron_weasley, james_potter)	0
ancestor(lily_luna_potter, neville_longbottom)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(neville_longbottom, Z12)	parent(neville_longbottom, james_potter)	0
parent(fred_weasley, Z8)	parent(fred_weasley, lucius_malfoy)	0
parent(Z9, Z10)	parent(Z9, molly_weasley)	0
parent(harry_potter, Z10)	parent(harry_potter, ron_weasley)	0
parent(draco_malfoy, Z9)	parent(draco_malfoy, harry_potter)	0
ancestor(ron_weasley, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(Z7, arthur_weasley)	parent(Z7, arthur_weasley)	0
ancestor(albus_severus_potter, neville_longbottom)	ancestor(X, Y) :- parent(X, Y)	0
parent(luna_lovegood, Z12)	parent(luna_lovegood, lily_potter)	0
parent(draco_malfoy, Z10)	parent(draco_malfoy, xenophilius_lovegood)	0
parent(neville_longbottom, Z2)	parent(neville_longbottom, hermione_granger)	0
ancestor(dudley_dursley, _EX3)	ancestor(X, Y) :- parent(X, Y)	0
parent(albus_severus_potter, Z11)	parent(albus_severus_potter, narcissa_malfoy)	0
parent(percy_weasley, Z7)	parent(percy_weasley, molly_weasley)	0
parent(bill_weasley, Z3)	parent(bill_weasley, lily_potter)	0
parent(fred_weasley, Z3)	parent(fred_weasley, narcissa_malfoy)	0
parent(ginny_weasley, Z8)	parent(ginny_weasley, molly_weasley)	0
parent(ron_weasley, Z8)	parent(ron_weasley, ron_weasley)	0
parent(luna_lovegood, Z11)	parent(luna_lovegood, ron_weasley)	0
parent(ron_weasley, Z11)	parent(ron_weasley, molly_weasley)	0
parent(ron_weasley, Z9)	parent(ron_weasley, james_potter)	0
parent(rose_weasley, Z11)	parent(rose_weasley, molly_weasley)	0
parent(charlie_weasley, Z8)	parent(charlie_weasley, frank_longbottom)	0
parent(ron_weasley, Z4)	parent(ron_weasley, petunia_dursley)	0
parent(neville_longbottom, Z8)	parent(neville_longbottom, vernon_dursley)	0
parent(dudley_dursley, Z3)	parent(dudley_dursley, molly_weasley)	0
parent(dudley_dursley, Z11)	parent(dudley_dursley, lucius_malfoy)	0
parent(dudley_dursley, Z10)	parent(dudley_dursley, ron_weasley)	0
parent(lily_luna_potter, Z9)	parent(lily_luna_potter, lucius_malfoy)	0
parent(george_weasley, Z8)	parent(george_weasley, alice_longbottom)	0
pure_blood(X0)	pure_blood(nymphadora_tonks)	0
parent(george_weasley, Z9)	parent(george_weasley, petunia_dursley)	0
parent(ginny_weasley, Z12)	parent(ginny_weasley, petunia_dursley)	0
ancestor(lily_luna_potter, _EX5)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(charlie_weasley, Z10)	parent(charlie_weasley, xenophilius_lovegood)	0
parent(hugo_weasley, Z12)	parent(hugo_weasley, lucius_malfoy)	0
parent(george_weasley, james_potter)	parent(george_weasley, james_potter)	0
parent(charlie_weasley, Z2)	parent(charlie_weasley, harry_potter)	0
parent(draco_malfoy, Z12)	parent(draco_malfoy, ginny_weasley)	0
parent(neville_longbottom, Z11)	parent(neville_longbottom, lily_potter)	0
parent(lily_luna_potter, Z10)	parent(lily_luna_potter, ron_weasley)	0
parent(hugo_weasley, Z8)	parent(hugo_weasley, arthur_weasley)	0
parent(james_sirius_potter, Z12)	parent(james_sirius_potter, narcissa_malfoy)	0
parent(luna_lovegood, molly_weasley)	parent(luna_lovegood, molly_weasley)	0
parent(percy_weasley, Z9)	parent(percy_weasley, ginny_weasley)	0
parent(charlie_weasley, Z10)	parent(charlie_weasley, ginny_weasley)	0
parent(percy_weasley, Z11)	parent(percy_weasley, alice_longbottom)	0
ancestor(_EX2, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(ginny_weasley, Z7)	parent(ginny_weasley, lily_potter)	0
parent(percy_weasley, Z9)	parent(percy_weasley, arthur_weasley)	0
muggleborn(X0)	muggleborn(gregory_goyle)	0
parent(percy_weasley, Z11)	parent(percy_weasley, ron_weasley)	0
parent(dudley_dursley, Z9)	parent(dudley_dursley, frank_longbottom)	0
muggleborn(X0)	muggleborn(godric_gryffindor)	0
parent(neville_longbottom, Z9)	parent(neville_longbottom, xenophilius_lovegood)	0
parent(bill_weasley, Z7)	parent(bill_weasley, hermione_granger)	0
parent(ron_weasley, Z2)	parent(ron_weasley, ron_weasley)	0
parent(ginny_weasley, Z6)	parent(ginny_weasley, harry_potter)	0
muggleborn(X0)	muggleborn(dudley_dursley)	0
parent(luna_lovegood, Z8)	parent(luna_lovegood, xenophilius_lovegood)	0
parent(ron_weasley, Z9)	parent(ron_weasley, alice_longbottom)	0
parent(dudley_dursley, Z2)	parent(dudley_dursley, molly_weasley)	0
parent(draco_malfoy, Z7)	parent(draco_malfoy, lucius_malfoy)	0
parent(charlie_weasley, Z3)	parent(charlie_weasley, frank_longbottom)	0
parent(_EX3, Z1)	parent(_EX3, arthur_weasley)	0
ancestor(harry_potter, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(ron_weasley, Z8)	parent(ron_weasley, lily_potter)	0
parent(harry_potter, Z9)	parent(harry_potter, lily_potter)	0
parent(george_weasley, Z9)	parent(george_weasley, lily_potter)	0
parent(lily_luna_potter, Z11)	parent(lily_luna_potter, narcissa_malfoy)	0
half_blood(X0)	half_blood(rose_weasley)	0
parent(P, Z1)	parent(P, narcissa_malfoy)	0
parent(fred_weasley, Z3)	parent(fred_weasley, molly_weasley)	0
parent(charlie_weasley, Z2)	parent(charlie_weasley, alice_longbottom)	0
parent(harry_potter, Z12)	parent(harry_potter, vernon_dursley)	0
parent(james_sirius_potter, Z6)	parent(james_sirius_potter, arthur_weasley)	0
parent(draco_malfoy, Z3)	parent(draco_malfoy, molly_weasley)	0
parent(bill_weasley, Z12)	parent(bill_weasley, james_potter)	0
parent(fred_weasley, Z12)	parent(fred_weasley, vernon_dursley)	0
parent(albus_severus_potter, Z2)	parent(albus_severus_potter, ron_weasley)	0
parent(ron_weasley, Z8)	parent(ron_weasley, hermione_granger)	0
parent(james_sirius_potter, Z5)	parent(james_sirius_potter, ron_weasley)	0
parent(james_sirius_potter, Z5)	parent(james_sirius_potter, alice_longbottom)	0
parent(Z2, Z3)	parent(Z2, james_potter)	0
parent(hugo_weasley, Z4)	parent(hugo_weasley, harry_potter)	0
parent(george_weasley, Z10)	parent(george_weasley, ginny_weasley)	0
ancestor(fred_weasley, _EX3)	ancestor(X, Y) :- parent(X, Y)	0
parent(james_sirius_potter, Z6)	parent(james_sirius_potter, vernon_dursley)	0
ancestor(neville_longbottom, james_sirius_potter)	ancestor(X, Y) :- parent(X, Y)	0
parent(rose_weasley, Z10)	parent(rose_weasley, petunia_dursley)	0
parent(draco_malfoy, Z12)	parent(draco_malfoy, arthur_weasley)	0
parent(neville_longbottom, Z11)	parent(neville_longbottom, arthur_weasley)	0
pure_blood(X0)	pure_blood(petunia_dursley)	0
parent(ron_weasley, Z10)	parent(ron_weasley, molly_weasley)	0
parent(charlie_weasley, Z11)	parent(charlie_weasley, frank_longbottom)	0
enemy(lucius_malfoy, Z)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	0
parent(Z4, Z5)	parent(Z4, james_potter)	0
parent(charlie_weasley, Z4)	parent(charlie_weasley, harry_potter)	0
ancestor(rose_weasley, _EX5)	ancestor(X, Y) :- parent(X, Y)	0
parent(bill_weasley, Z12)	parent(bill_weasley, ginny_weasley)	0
parent(george_weasley, Z4)	parent(george_weasley, harry_potter)	0
parent(harry_potter, Z6)	parent(harry_potter, vernon_dursley)	0
magical(X0)	magical(trevor)	0
parent(george_weasley, Z10)	parent(george_weasley, molly_weasley)	0
parent(Z9, Z10)	parent(Z9, vernon_dursley)	0
ancestor(fred_weasley, _EX4)	ancestor(X, Y) :- parent(X, Y)	0
parent(rose_weasley, Z11)	parent(rose_weasley, arthur_weasley)	0
parent(rose_weasley, Z11)	parent(rose_weasley, narcissa_malfoy)	0
parent(draco_malfoy, Z11)	parent(draco_malfoy, xenophilius_lovegood)	0
ancestor(ginny_weasley, _EX4)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(ron_weasley, Z2)	parent(ron_weasley, hermione_granger)	0
male(X0)	male(hermione_granger)	0
parent(percy_weasley, Z6)	parent(percy_weasley, arthur_weasley)	0
parent(george_weasley, Z7)	parent(george_weasley, lucius_malfoy)	0
parent(draco_malfoy, Z8)	parent(draco_malfoy, ginny_weasley)	0
ancestor(hugo_weasley, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(harry_potter, james_potter)	parent(harry_potter, james_potter)	0
parent(percy_weasley, Z11)	parent(percy_weasley, xenophilius_lovegood)	0
parent(hugo_weasley, Z7)	parent(hugo_weasley, james_potter)	0
parent(ron_weasley, Z11)	parent(ron_weasley, narcissa_malfoy)	0
parent(Z9, arthur_weasley)	parent(Z9, arthur_weasley)	0
parent(draco_malfoy, Z9)	parent(draco_malfoy, xenophilius_lovegood)	0
parent(lily_luna_potter, Z11)	parent(lily_luna_potter, frank_longbottom)	0
parent(fred_weasley, Z10)	parent(fred_weasley, narcissa_malfoy)	0
parent(percy_weasley, Z2)	parent(percy_weasley, ron_weasley)	0
parent(Z8, Z9)	parent(Z8, lucius_malfoy)	0
parent(percy_weasley, Z7)	parent(percy_weasley, vernon_dursley)	0
ancestor(harry_potter, _EX5)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(bill_weasley, Z8)	parent(bill_weasley, lily_potter)	0
parent(james_sirius_potter, Z6)	parent(james_sirius_potter, hermione_granger)	0
parent(harry_potter, Z4)	parent(harry_potter, xenophilius_lovegood)	0
parent(harry_potter, Z6)	parent(harry_potter, harry_potter)	0
parent(Z7, Z8)	parent(Z7, alice_longbottom)	0
parent(fred_weasley, Z11)	parent(fred_weasley, arthur_weasley)	0
parent(harry_potter, Z9)	parent(harry_potter, molly_weasley)	0
parent(hugo_weasley, Z8)	parent(hugo_weasley, vernon_dursley)	0
parent(luna_lovegood, Z10)	parent(luna_lovegood, james_potter)	0
ancestor(P, _EX4)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(luna_lovegood, Y)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(Z4, lily_potter)	parent(Z4, lily_potter)	0
parent(ron_weasley, Z9)	parent(ron_weasley, molly_weasley)	0
parent(albus_severus_potter, Z7)	parent(albus_severus_potter, ron_weasley)	0
parent(albus_severus_potter, Z2)	parent(albus_severus_potter, alice_longbottom)	0
parent(bill_weasley, Z12)	parent(bill_weasley, frank_longbottom)	0
parent(neville_longbottom, Z11)	parent(neville_longbottom, james_potter)	0
parent(luna_lovegood, Z11)	parent(luna_lovegood, lily_potter)	0
parent(hugo_weasley, Z4)	parent(hugo_weasley, james_potter)	0
parent(harry_potter, Z6)	parent(harry_potter, petunia_dursley)	0
parent(neville_longbottom, Z8)	parent(neville_longbottom, harry_potter)	0
parent(james_sirius_potter, Z7)	parent(james_sirius_potter, vernon_dursley)	0
parent(fred_weasley, Z7)	parent(fred_weasley, harry_potter)	0
parent(luna_lovegood, Z10)	parent(luna_lovegood, narcissa_malfoy)	0
parent(draco_malfoy, Z7)	parent(draco_malfoy, ginny_weasley)	0
parent(neville_longbottom, Z2)	parent(neville_longbottom, ron_weasley)	0
parent(draco_malfoy, Z2)	parent(draco_malfoy, ginny_weasley)	0
ancestor(draco_malfoy, _EX3)	ancestor(X, Y) :- parent(X, Y)	0
parent(Z5, Z6)	parent(Z5, arthur_weasley)	0
parent(lily_luna_potter, Z7)	parent(lily_luna_potter, ron_weasley)	0
parent(bill_weasley, Z12)	parent(bill_weasley, lily_potter)	0
parent(ginny_weasley, Z7)	parent(ginny_weasley, james_potter)	0
parent(draco_malfoy, Z3)	parent(draco_malfoy, ron_weasley)	0
parent(percy_weasley, Z9)	parent(percy_weasley, narcissa_malfoy)	0
parent(rose_weasley, Z4)	parent(rose_weasley, frank_longbottom)	0
ancestor(charlie_weasley, Y)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(dudley_dursley, _EX4)	ancestor(X, Y) :- parent(X, Y)	0
parent(ron_weasley, Z8)	parent(ron_weasley, petunia_dursley)	0
ancestor(ron_weasley, Y)	ancestor(X, Y) :- parent(X, Y)	0
parent(dudley_dursley, Z8)	parent(dudley_dursley, lily_potter)	0
ancestor(dudley_dursley, Y)	ancestor(X, Y) :- parent(X, Y)	0
parent(ron_weasley, Z9)	parent(ron_weasley, hermione_granger)	0
parent(Z7, Z8)	parent(Z7, arthur_weasley)	0
parent(luna_lovegood, Z9)	parent(luna_lovegood, narcissa_malfoy)	0
parent(P, Z1)	parent(P, vernon_dursley)	0
male(X0)	male(bellatrix_lestrange)	0
ancestor(neville_longbottom, neville_longbottom)	ancestor(X, Y) :- parent(X, Y)	0
parent(lily_luna_potter, Z12)	parent(lily_luna_potter, vernon_dursley)	0
parent(ginny_weasley, james_potter)	parent(ginny_weasley, james_potter)	0
parent(rose_weasley, Z11)	parent(rose_weasley, ginny_weasley)	0
parent(neville_longbottom, Z9)	parent(neville_longbottom, narcissa_malfoy)	0
ancestor(albus_severus_potter, _EX3)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(luna_lovegood, P)	ancestor(X, Y) :- parent(X, Y)	0
parent(bill_weasley, Z10)	parent(bill_weasley, alice_longbottom)	0
ancestor(ron_weasley, Z)	ancestor(X, Y) :- parent(X, Y)	0
parent(draco_malfoy, Z2)	parent(draco_malfoy, arthur_weasley)	0
parent(Z0, Z1)	parent(Z0, frank_longbottom)	0
parent(james_sirius_potter, Z8)	parent(james_sirius_potter, xenophilius_lovegood)	0
muggleborn(X0)	muggleborn(frank_longbottom)	0
parent(lily_luna_potter, Z12)	parent(lily_luna_potter, frank_longbottom)	0
muggleborn(X0)	muggleborn(lily_luna_potter)	0
male(X0)	male(luna_lovegood)	0
parent(george_weasley, molly_weasley)	parent(george_weasley, molly_weasley)	0
parent(percy_weasley, Z4)	parent(percy_weasley, ginny_weasley)	0
parent(bill_weasley, Z12)	parent(bill_weasley, narcissa_malfoy)	0
parent(percy_weasley, Z8)	parent(percy_weasley, lucius_malfoy)	0
parent(draco_malfoy, Z4)	parent(draco_malfoy, frank_longbottom)	0
parent(percy_weasley, Z12)	parent(percy_weasley, molly_weasley)	0
parent(rose_weasley, Z11)	parent(rose_weasley, lily_potter)	0
parent(neville_longbottom, Z9)	parent(neville_longbottom, hermione_granger)	0
parent(harry_potter, Z11)	parent(harry_potter, lily_potter)	0
parent(albus_severus_potter, Z7)	parent(albus_severus_potter, alice_longbottom)	0
parent(harry_potter, Z3)	parent(harry_potter, hermione_granger)	0
parent(Z10, Z11)	parent(Z10, lily_potter)	0
parent(charlie_weasley, Z2)	parent(charlie_weasley, petunia_dursley)	0
ancestor(fred_weasley, X)	ancestor(X, Y) :- parent(X, Y)	0
parent(Z0, Z1)	parent(Z0, alice_longbottom)	0
parent(james_sirius_potter, Z5)	parent(james_sirius_potter, frank_longbottom)	0
parent(george_weasley, Z7)	parent(george_weasley, james_potter)	0
parent(harry_potter, Z6)	parent(harry_potter, james_potter)	0
parent(fred_weasley, Z8)	parent(fred_weasley, frank_longbottom)	0
parent(neville_longbottom, Z3)	parent(neville_longbottom, ron_weasley)	0
parent(neville_longbottom, Z9)	parent(neville_longbottom, lily_potter)	0
parent(harry_potter, Z8)	parent(harry_potter, hermione_granger)	0
parent(fred_weasley, Z8)	parent(fred_weasley, alice_longbottom)	0
parent(albus_severus_potter, Z10)	parent(albus_severus_potter, xenophilius_lovegood)	0
parent(percy_weasley, Z10)	parent(percy_weasley, ginny_weasley)	0
muggleborn(X0)	muggleborn(sirius_black)	0
parent(neville_longbottom, Z4)	parent(neville_longbottom, alice_longbottom)	0
parent(charlie_weasley, Z7)	parent(charlie_weasley, hermione_granger)	0
parent(luna_lovegood, Z8)	parent(luna_lovegood, arthur_weasley)	0
half_blood(X0)	half_blood(draco_malfoy)	0
parent(rose_weasley, Z12)	parent(rose_weasley, arthur_weasley)	0
parent(neville_longbottom, Z11)	parent(neville_longbottom, molly_weasley)	0
parent(bill_weasley, Z4)	parent(bill_weasley, ron_weasley)	0
descendant(X, P)	descendant(X, Y) :- ancestor(Y, X)	0
parent(lily_luna_potter, Z7)	parent(lily_luna_potter, frank_longbottom)	0
parent(charlie_weasley, Z7)	parent(charlie_weasley, frank_longbottom)	0
ancestor(harry_potter, Y)	ancestor(X, Y) :- parent(X, Y)	0
parent(harry_potter, Z4)	parent(harry_potter, petunia_dursley)	0
parent(percy_weasley, Z7)	parent(percy_weasley, ginny_weasley)	0
parent(bill_weasley, Z7)	parent(bill_weasley, xenophilius_lovegood)	0
half_blood(X0)	half_blood(charlie_weasley)	0
parent(albus_severus_potter, Z11)	parent(albus_severus_potter, ron_weasley)	0
parent(Z9, Z10)	parent(Z9, petunia_dursley)	0
parent(hugo_weasley, Z9)	parent(hugo_weasley, xenophilius_lovegood)	0
parent(rose_weasley, Z12)	parent(rose_weasley, james_potter)	0
