goal	rule	score
p4(a93, a17)	p4(X5, X8) :- p5(X8, X5, X0)	0
p7(X0, a94)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p4(X2, a17)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p0(X0, a53)	p0(X6, X0) :- p6(X6, X0), p0(a22, X6)	0
p5(X0, a33, a93)	p5(a57, X5, X7) :- p3(X5, X7)	0
p3(a62, a52)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p7(a29, a53)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a75, a19)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p8(a27, X02, X02, X82)	p8(a27, a23, a23, a16)	0
p1(X4, a81)	p1(a1, X5) :- p3(X5, X5), p9(X5)	0
p5(a51, a33, a57)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, X8, a1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a96, a61, a61)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a13, a6, a6)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X610, X010)	p6(a0, a32)	0
p7(a20, a73)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(X9, a33, a17)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a21, a95)	p4(X5, X8) :- p5(X8, X5, X0)	0
p7(a38, a20)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p4(a92, a40)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a14, a35, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a35, a64)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p0(a0, a53)	p0(X0, X8) :- p8(a27, X0, X0, X8), p7(X0, a24)	0
p5(X1, X0, X0)	p5(a57, X5, X7) :- p3(X5, X7)	0
p5(X0, a33, a20)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X6, a33, a5)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a22, a20)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a76, a66, a66)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a89, a5, a5)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a14, a48)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(a67, a67)	p6(a67, a67)	0
p7(a92, a13)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a6, a92)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a34, a17)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a63, a17)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a95, a33, a10)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a96, a17, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a19, a27)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a33, a81)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p6(X912, X912)	p6(a51, a51)	0
p5(X0, a42, a42)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a57, a48, a48)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a11, X0)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p4(a17, a4)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a37, X0, X1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a61, a2)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a35, X8)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p4(a66, a36)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a75, a35, a35)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a5, X7)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p5(a5, X4, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a89, a2)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a60, a33)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a17, X0, a81)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a35, a73, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p1(X0, X1)	p1(a1, X5) :- p3(X5, X5), p9(X5)	0
p7(X1, a58)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a71, a54)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a55, a25)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p2(X2, a21)	p2(X7, X1) :- p5(X7, X6, a14), p8(X5, X6, X1, X7)	0
p7(a75, a38)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(X4, a33, a38)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a30, a30)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a80, a13)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a48, a79, a79)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(X4, a53)	p4(X5, X8) :- p5(X8, X5, X0)	0
p4(a73, X0)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p4(a38, a40)	p4(X5, X8) :- p5(X8, X5, X0)	0
p0(X2, a1)	p0(X2, X2) :- p3(X5, a95), p7(X2, X5)	0
p7(a53, a17)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p4(a91, a17)	p4(X5, X8) :- p5(X8, X5, X0)	0
p4(a89, a17)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(X8, a17, a17)	p5(a57, X5, X7) :- p3(X5, X7)	0
p5(a17, X0, a52)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p0(a0, a0)	p0(X2, X2) :- p3(X5, a95), p7(X2, X5)	0
p5(a33, a20, a20)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X8, a33, a33)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a19, a10, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a0, a19, a19)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a52, X1, X1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a27, a12, a12)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p8(a27, X012, X012, X812)	p8(a27, a23, a23, a32)	0
p6(X611, X011)	p6(a14, a19)	0
p7(a33, X5)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a95, a79)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a64, a38, a38)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a34, a17)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a39, a11)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p3(a51, a95)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p7(a29, a95)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p4(a25, a22)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a16, a54, a54)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a27, a71)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X65, X05)	p6(a1, a48)	0
p5(a23, a33, a33)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a0, a98)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a12, a19, a19)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a6, a17)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a61, a22, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a15, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a19, a89)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(X5, a33)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p4(X6, a29)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p5(a17, a83, a58)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a58, a57)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p3(a10, a3)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a75, a33, a0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X0, a33, a44)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a52, a16, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a62, a14)	p4(X5, X8) :- p5(X8, X5, X0)	0
p0(X0, a46)	p0(X9, X9) :- p4(X9, a17)	0
p5(a11, a88, a88)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a0, a6)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a10, a34, a34)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a29, a48, a48)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a27, a6, a6)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a13, a5, a5)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a14, a36, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a35, a33, X8)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a7, a33, a10)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a55, a16)	p4(X5, X8) :- p5(X8, X5, X0)	0
p7(a12, a38)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p3(a25, a25)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p6(X65, X05)	p6(a1, a30)	0
p5(a17, a22, a5)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a10, a0)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p4(a45, X0)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p7(a17, a3)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a17, a81, a24)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a21, a92, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a17, a1)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a38, a20)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a53, a1)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a40, a37)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a52, a16)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a87, a33, a1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a53, a52)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a76, X1, X1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a20, a66)	p4(X5, X8) :- p5(X8, X5, X0)	0
p0(X0, a0)	p0(X6, X0) :- p6(X6, X0), p0(a22, X6)	0
p5(a37, X1, X1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X65, X05)	p6(a1, a4)	0
p5(a38, a43, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a71, a92, a92)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a57, a33, a24)	p5(a57, X5, X7) :- p3(X5, X7)	0
p5(a87, a22, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X0, a30, a30)	p5(a57, X5, X7) :- p3(X5, X7)	0
p5(a23, a75, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a39, a27, a27)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a23, X1, X1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a6, a92)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(X0, a33, a39)	p5(a57, X5, X7) :- p3(X5, X7)	0
p5(a72, a10, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p0(a22, a1)	p0(X0, X8) :- p8(a27, X0, X0, X8), p7(X0, a24)	0
p5(a17, a22, a1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a39, a33)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(X0, a17, a17)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a33, X0)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(X6, a33, a25)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a66, X2)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p7(a20, a82)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a82, a24)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a51, a55, a55)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a36, a73, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a94, a10, a10)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a74, X0)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a75, a81)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a57, a12)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a40, a45, a45)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a61, a73)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a95, a92, a92)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X910, X910)	p6(a10, a10)	0
p7(a91, X0)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p4(a17, a43)	p4(X5, X8) :- p5(X8, X5, X0)	0
p4(X1, a51)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p4(a20, a24)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a17, X1, a61)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a0, a57, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a60, a33)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p6(X67, X07)	p6(a1, a1)	0
p7(X1, a58)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a89, a27)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p6(X64, X04)	p6(a0, a12)	0
p6(X58, X58)	p6(a57, a57)	0
p5(a17, a50, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a73, a17)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p1(X0, a88)	p1(a1, X5) :- p3(X5, X5), p9(X5)	0
p6(X67, X07)	p6(a0, a73)	0
p7(a75, a38)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a22, a40)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a91, a1, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p8(a27, X012, X012, X812)	p8(a27, a23, a23, X76)	0
p3(a38, a3)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a17, a66, a16)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a10, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a81, a82)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a34, a92)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a2, X0)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a2, a17)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a23, a40)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(X0, X7)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p6(a22, a22)	p6(a22, a22)	0
p7(a64, a58)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a48, a73, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a14, a7, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(X5, a39)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a76, a66)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a24, a92)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a55, a33)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p4(X4, a23)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p5(a92, a1, a1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a21, a89, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a92, X0)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p3(a15, a66)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p8(a27, X05, X05, X85)	p8(a27, a23, a23, X5)	0
p5(X5, a33, a40)	p5(a57, X5, X7) :- p3(X5, X7)	0
p7(a24, a27)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p4(X1, a10)	p4(X5, X8) :- p5(X8, X5, X0)	0
p7(a33, a95)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a51, X4)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p3(a95, a18)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p1(X1, a29)	p1(a1, X5) :- p3(X5, X5), p9(X5)	0
p7(a57, a76)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a17, a3)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a29, a64, a64)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a82, a89)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a58, a2, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a1, X1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a71, a20, a20)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a11, a29)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(X4, a33, a16)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a67, X0)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a10, a71, a71)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a0, a54)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a98, a20, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a19, a21)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a89, X0, X1)	p5(X0, a82, a2) :- p0(X5, X5), p0(X5, X0)	0
p6(X94, X94)	p6(a18, a18)	0
p5(a0, a33, a16)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a33, X0)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p6(X611, X011)	p6(a14, a20)	0
p5(a17, a24, a39)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a38, a17)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a68, a57)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p7(a20, a82)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p6(X912, X912)	p6(X710, X710)	0
p3(a10, a40)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a33, a64, a64)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a28, X0)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p5(a17, a16, a33)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a74, X0)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p7(a57, a12)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a61, a29, a29)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a15, a66, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a58, a12, a12)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a40, a71)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a33, a92)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p6(a33, a33)	p6(a33, a33)	0
p7(a62, a14)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a6, X1, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a61, a33, a64)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p0(X0, a67)	p0(X6, X0) :- p6(X6, X0), p0(a22, X6)	0
p7(a54, X0)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a17, a33, a63)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X65, X05)	p6(a14, a52)	0
p7(a87, a38)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a17, a20, a40)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a35, a33, a17)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a22, a71)	p4(X5, X8) :- p5(X8, X5, X0)	0
p5(a17, a39, a22)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a24, a3)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p4(a96, a33)	p4(X5, X8) :- p5(X8, X5, X0)	0
p4(a19, a19)	p4(X4, X4) :- p8(X0, X4, a71, X1)	0
p5(a23, a33, a73)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a89, a11, a11)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a11, a57)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a40, a14, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X5, a33, a16)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a1, X7)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a92, a89)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p5(a17, a77, a40)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a63, a17)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a22, a13, a13)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a17, a57, a55)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X612, X012)	p6(a1, a0)	0
p3(a7, a69)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a17, a13, a21)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(X0, a60)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p5(a5, a66, a66)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X1, a33, a40)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a76, a66)	p7(X6, X8) :- p4(X8, X6), p5(X6, a33, X8)	0
p1(X0, X5)	p1(a1, X5) :- p3(X5, X5), p9(X5)	0
p5(X1, a38, a38)	p5(a57, X5, X7) :- p3(X5, X7)	0
p5(a21, a33, a1)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a29, a33, a19)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(a19, a33, a49)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p6(X67, X07)	p6(a0, a52)	0
p0(X0, a60)	p0(X6, X0) :- p6(X6, X0), p0(a22, X6)	0
p5(a17, a33, a34)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p3(a20, a59)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a17, a29, a61)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p8(X52, X62, X12, X72)	p8(X52, a66, X80, a15)	0
p5(a53, a55, a55)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p5(X4, a71, a71)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
p7(a35, a95)	p7(X0, X3) :- p5(a17, X3, X0), p1(X3, X0)	0
p6(X613, X013)	p6(a1, a99)	0
p3(a51, a47)	p3(X9, X8) :- p3(X8, X7), p5(X9, X7, X0), p6(X9, X9), p3(X9, a52)	0
p5(a76, a2, X0)	p5(X4, X0, X8) :- p5(X0, X4, X4), p7(X8, X4)	0
